,name,categories,lat,lng,brewery_name
24,The Filling Station Restaurant,American Restaurant,43.049930279932106,-85.68896579333239,Perrin Brewing Co.
25,Ulta Beauty,Cosmetics Shop,43.020176321143914,-85.69121518671248,Perrin Brewing Co.
26,World Mission Thrift 4Mile,Thrift / Vintage Store,43.0303850560049,-85.69386682863814,Perrin Brewing Co.
27,Flo's Pizzeria Ristorante & Sports Bar,Sports Bar,43.09377979589924,-85.63675312967564,Perrin Brewing Co.
28,Goodwill,Thrift / Vintage Store,43.06107775886465,-85.69108247995644,Perrin Brewing Co.
29,Mill Creek Tavern,Bar,43.032506600860444,-85.66712957656955,Perrin Brewing Co.
30,Design 1 Salon Spa - Plainfield,Salon / Barbershop,43.044174,-85.607735,Perrin Brewing Co.
31,Daily Deals,Market,43.04331684216796,-85.68848893823966,Perrin Brewing Co.
32,Culver's,Fast Food Restaurant,43.04158484061506,-85.68887155973215,Perrin Brewing Co.
33,Flowerland,Flower Shop,43.03251231481877,-85.69086911536397,Perrin Brewing Co.
34,Bud & Stanley's Pub & Grub,Pub,43.02880872964507,-85.62778245733631,Perrin Brewing Co.
35,YMCA - Wolverine World Wide Family Y,Gym / Fitness Center,43.08051193676898,-85.61403557273611,Perrin Brewing Co.
36,Pet Supplies Plus,Pet Store,43.028407950169694,-85.69004725088544,Perrin Brewing Co.
37,Kingma's Market,Grocery Store,43.00396452370107,-85.65325498580933,Perrin Brewing Co.
38,Bellavinos,Liquor Store,43.03395370295181,-85.62098960887556,Perrin Brewing Co.
39,Wing Doozy,Wings Joint,43.03411686763619,-85.6212939889322,Perrin Brewing Co.
40,3 mile Project,General Entertainment,43.018467729936695,-85.7159212566571,Perrin Brewing Co.
41,Qdoba Mexican Grill,Mexican Restaurant,43.02178614678815,-85.68966641094448,Perrin Brewing Co.
42,Schwallier's Country Basket,Farm,43.10219812844824,-85.69860262131012,Perrin Brewing Co.
43,Olive Garden,Italian Restaurant,43.018161486259615,-85.68758481075214,Perrin Brewing Co.
44,El Burrito Mexican Restaurant,Mexican Restaurant,43.03983934279648,-85.68882585412439,Perrin Brewing Co.
45,Greyline Brewing Company,Brewery,42.99530462948091,-85.68857852428167,Perrin Brewing Co.
46,BC Pizza,Pizza Place,43.077184990285076,-85.61066070453904,Perrin Brewing Co.
47,Comfort Suites,Motel,43.04625296729283,-85.66078052712967,Perrin Brewing Co.
48,Blue Water Grill,American Restaurant,43.056675380631745,-85.57882520638198,Perrin Brewing Co.
49,Planet Fitness,Gym,43.040601,-85.690698,Perrin Brewing Co.
50,Anna's House,Breakfast Spot,43.03332495308705,-85.62241621337127,Perrin Brewing Co.
51,Robinette's Apple Haus & Winery,Winery,43.02791424924233,-85.59247667675524,Perrin Brewing Co.
52,Too Talls Pizza & Tasty Treats,Pizza Place,43.016798387010944,-85.65596748332482,Perrin Brewing Co.
53,Dollar Tree,Discount Store,43.02388330608812,-85.69008946813602,Perrin Brewing Co.
54,Home Goods,Furniture / Home Store,43.02058727206516,-85.69143198230914,Perrin Brewing Co.
55,Riverside Park,Park,43.01148844178434,-85.66894054412842,Perrin Brewing Co.
56,Goodwill,Thrift / Vintage Store,43.116227726169605,-85.60183940754469,Perrin Brewing Co.
57,Grand Rapids Popcorn,Candy Store,43.04826313027506,-85.65670967102051,Perrin Brewing Co.
58,AT&T,Mobile Phone Shop,43.031335269139895,-85.68868058617232,Perrin Brewing Co.
59,Creston Brewery,Brewery,42.9895606097641,-85.66379602532834,Perrin Brewing Co.
60,Jimmy John's,Sandwich Place,43.02528496246803,-85.6320337752872,Perrin Brewing Co.
61,Starbucks,Coffee Shop,43.05787176,-85.58039132,Perrin Brewing Co.
62,Frosty Boy,Ice Cream Shop,42.99518473821851,-85.65996209597931,Perrin Brewing Co.
63,Sprinkles Donut Shop,Donut Shop,43.11816992929181,-85.61143431160362,Perrin Brewing Co.
64,Planet Fitness,Gym / Fitness Center,43.03774883443221,-85.61062031182354,Perrin Brewing Co.
65,Five Below,Department Store,43.02389814653209,-85.68670749664307,Perrin Brewing Co.
66,Panera Bread,Bakery,43.0206558,-85.6867316,Perrin Brewing Co.
67,Cap & Cork,Liquor Store,43.03314509982459,-85.66644123096327,Perrin Brewing Co.
68,Riverside Liquors,Liquor Store,43.06110781194451,-85.57929275669862,Perrin Brewing Co.
69,Kens Fruit Market,Fruit & Vegetable Store,43.0269071390517,-85.63042342036383,Perrin Brewing Co.
70,T.J. Maxx,Department Store,43.02436,-85.686498,Perrin Brewing Co.
71,The Mitten Brewing Company,Brewery,42.985098383071225,-85.68106221936992,Perrin Brewing Co.
72,Chipotle Mexican Grill,Mexican Restaurant,43.0232647661483,-85.68837438267838,Perrin Brewing Co.
73,Sweetland Candies,Candy Store,43.05389358872586,-85.59165033975495,Perrin Brewing Co.
74,SUBWAY,Sandwich Place,43.0334247728308,-85.62755027422028,Perrin Brewing Co.
75,Once Upon A Child,Thrift / Vintage Store,43.02396578869395,-85.69065534240877,Perrin Brewing Co.
76,Taco Boy,Taco Place,43.026746271545974,-85.63266226252617,Perrin Brewing Co.
77,Franco's Pizza,Italian Restaurant,43.001624965812056,-85.68877606521819,Perrin Brewing Co.
78,Jersey Mike's Subs,Sandwich Place,43.026115,-85.688419,Perrin Brewing Co.
79,The Choo Choo Grill,Burger Joint,42.98496561882146,-85.66733947012007,Perrin Brewing Co.
80,Graydon's Crossing,Gastropub,42.985325053123034,-85.66714516797362,Perrin Brewing Co.
81,La Huasteca,Mexican Restaurant,42.995962699683055,-85.6592771335354,Perrin Brewing Co.
82,Flo's Pizzeria Ristorante,Pizza Place,43.04460131830849,-85.60604397876064,Perrin Brewing Co.
83,Sandy's Donuts,Donut Shop,42.985870318410036,-85.71880866097433,Perrin Brewing Co.
84,Speedway,Gas Station,43.03679571012873,-85.6138329631912,Perrin Brewing Co.
85,Meijer Pharmacy,Pharmacy,43.00786389556354,-85.69167494773865,Perrin Brewing Co.
86,Freddy's Frozen Custard & Steakburgers,Burger Joint,43.032011535109284,-85.62760931132946,Perrin Brewing Co.
87,Big Kidz Games,General Entertainment,43.02980251877899,-85.6307255114699,Perrin Brewing Co.
88,Two Scotts Barbecue,BBQ Joint,42.984870014312754,-85.6814599365382,Perrin Brewing Co.
89,Provin Trails Park,Trail,43.02765240171433,-85.59754068387583,Perrin Brewing Co.
90,SONIC Drive In,Fast Food Restaurant,43.0360429,-85.6903424,Perrin Brewing Co.
91,Ed Dunneback & Girls Farm,Farm,43.058721089916254,-85.74448741762619,Perrin Brewing Co.
92,Hobby Lobby,Fabric Shop,43.018998,-85.6821507,Perrin Brewing Co.
93,Holiday Inn Express & Suites Grand Rapids-North,Hotel,43.019678,-85.679376,Perrin Brewing Co.
94,Aunt Millies,Grocery Store,43.02599345768714,-85.76317621271627,Perrin Brewing Co.
95,El Haragan,Mexican Restaurant,43.06053214097931,-85.58081388473511,Perrin Brewing Co.
96,Flying Bridge Fish Market,Fish Market,42.98431064331427,-85.66763334150409,Perrin Brewing Co.
97,Vestal Inn,Bar,43.06479288759678,-85.60189983319496,Perrin Brewing Co.
98,Dean Lake,Lake,43.03095173388825,-85.61312746527084,Perrin Brewing Co.
99,Chicago Style Gyros,Greek Restaurant,42.98508244962701,-85.68199519297235,Perrin Brewing Co.
0,de Garde Brewing,Brewery,45.457275759398314,-123.84501803060769,de Garde Brewing
1,Lin's Chinese Restaurant,Chinese Restaurant,45.46181080113622,-123.84500632168783,de Garde Brewing
2,Tillamook Creamery,Cheese Shop,45.48257219495804,-123.84353502855025,de Garde Brewing
3,La Tea Da,Tea Room,45.451745,-123.84410798549652,de Garde Brewing
4,Pelican Brewing Company,Brewery,45.457957986885305,-123.84630951770485,de Garde Brewing
5,Papa Murphy's,Pizza Place,45.463555455207825,-123.843611,de Garde Brewing
6,Blue Heron French Cheese Co.,Cheese Shop,45.467196459894595,-123.84291032551859,de Garde Brewing
7,Dutch Bros,Coffee Shop,45.471799,-123.84473,de Garde Brewing
8,Tacos La Providencia,Food Truck,45.464079648858274,-123.84490358937856,de Garde Brewing
9,Fat Dog Pizza,Pizza Place,45.45711073813113,-123.84405093302054,de Garde Brewing
10,Main Street Pizza,Pizza Place,45.472147796868576,-123.84301422364855,de Garde Brewing
11,Tillamook Liquor Store,Liquor Store,45.45771602708888,-123.84472817350053,de Garde Brewing
12,de Garde Brewing,Brewery,45.420528330136726,-123.79999454119412,de Garde Brewing
13,La Mexicana,Mexican Restaurant,45.45627916136505,-123.84192362649685,de Garde Brewing
14,Tillamook Air Museum,Museum,45.42080553617502,-123.80357828975737,de Garde Brewing
15,The Chinese Garden Restaurant,Chinese Restaurant,45.4647987615095,-123.8437405632216,de Garde Brewing
16,Denny's,Diner,45.473098373856956,-123.84489051997656,de Garde Brewing
17,Netarts Beach,Beach,45.431345230023,-123.94669444262642,de Garde Brewing
18,Oceanside Beach,Beach,45.445375415572514,-123.95899703941801,de Garde Brewing
19,Tillamook Ice Creamery,Ice Cream Shop,45.48418737910413,-123.84410095832801,de Garde Brewing
20,Starbucks,Coffee Shop,45.474873,-123.84554,de Garde Brewing
21,Starbucks,Coffee Shop,45.455602993989984,-123.84544321983101,de Garde Brewing
22,Tillamook Country Smoker Factory Outlet,Snack Place,45.51721657855874,-123.88389398848308,de Garde Brewing
23,Old Oregon Smokehouse,BBQ Joint,45.48397710845477,-123.84584721104062,de Garde Brewing
24,Les Schwab Tire Center,Automotive Shop,45.44845281,-123.84414464,de Garde Brewing
25,Pacific Seafood (Oysters),Seafood Restaurant,45.52387007516447,-123.89449231679885,de Garde Brewing
26,The Schooner,Seafood Restaurant,45.43102724505263,-123.94682708831023,de Garde Brewing
27,Blue Agate Cafe,American Restaurant,45.46066492910979,-123.96956562995909,de Garde Brewing
28,The Fish Peddler,Seafood Restaurant,45.52388660446225,-123.89452202121616,de Garde Brewing
29,Upstairs Bar & Grill,Bar,45.431187950368205,-123.94312506947178,de Garde Brewing
30,Fred Meyer,Supermarket,45.4746339,-123.8452404,de Garde Brewing
31,Redbox,Video Store,45.474374,-123.844233,de Garde Brewing
32,Pizza Hut,Pizza Place,45.4679305,-123.8438227,de Garde Brewing
33,Roseanna's Cafe,American Restaurant,45.45969598311097,-123.9589100671303,de Garde Brewing
34,Safeway,Grocery Store,45.45516778601521,-123.84547324511004,de Garde Brewing
35,Subway,Sandwich Place,45.46958240381624,-123.84375307373797,de Garde Brewing
36,Tillamook River Rest Area,Rest Area,45.397966344767234,-123.80599090381976,de Garde Brewing
37,McDonald's,Fast Food Restaurant,45.46914066861282,-123.8437157124281,de Garde Brewing
38,Burger King,Fast Food Restaurant,45.472604263686264,-123.84473830461502,de Garde Brewing
39,Rodeo Steakhouse & Grill,Steakhouse,45.457512053934224,-123.84328050112589,de Garde Brewing
40,Kitty's,Bar,45.456903,-123.844436,de Garde Brewing
41,Tillamook State Forest,Forest,45.48391211205662,-123.84422189975676,de Garde Brewing
42,fresh seafood market,Grocery Store,45.483996047213175,-123.84561801095445,de Garde Brewing
43,Tillamook Farmers Co-Op,Restaurant,45.484028007320426,-123.84410530991462,de Garde Brewing
44,Hidden Acres Greenhouse,Garden Center,45.406601,-123.818943,de Garde Brewing
45,Pitch & Plow Farms,Organic Grocery,45.3964837007714,-123.792325258255,de Garde Brewing
46,Center Market,Convenience Store,45.524200439453125,-123.8890380859375,de Garde Brewing
47,Seaworthy Coffee & Gifts,Coffee Shop,45.436575,-123.946397,de Garde Brewing
48,Josi's,Grocery Store,45.43753566085169,-123.94750104666134,de Garde Brewing
49,Surf Inn,Motel,45.43692,-123.94744,de Garde Brewing
50,Netarts Grocery,Grocery Store,45.43720420849881,-123.94791601451418,de Garde Brewing
51,Bayside Market,Convenience Store,45.437317610794594,-123.94802839784899,de Garde Brewing
52,Happy Camp,Motel,45.44024355461833,-123.95502742989059,de Garde Brewing
53,Cape Meares State Park,State / Provincial Park,45.44533548019922,-123.95893588735062,de Garde Brewing
54,Oceanside,Beach,45.44536340585129,-123.95898188440385,de Garde Brewing
55,Nevør Shellfish Farm,Seafood Restaurant,45.40012238670092,-123.93247604370117,de Garde Brewing
56,Roseanne Cafe,Seafood Restaurant,45.461423484487526,-123.96895426783075,de Garde Brewing
57,Oceanside Beach Tunnel,Beach,45.460386512850384,-123.96913224708702,de Garde Brewing
58,Three Arch Inn,Hotel,45.460084676742554,-123.96914184093475,de Garde Brewing
59,Oceanside Inn,Hotel,45.459182,-123.969225,de Garde Brewing
0,Wrecking Bar Brewpub,Brewery,33.76213269301411,-84.34970110048938,The Wrecking Bar Brewpub
1,Fox Bros. Bar-B-Q,BBQ Joint,33.76089344652857,-84.34741290143242,The Wrecking Bar Brewpub
2,The Porter Beer Bar,Beer Bar,33.76518298569592,-84.34965203243173,The Wrecking Bar Brewpub
3,Criminal Records,Record Shop,33.76514163165886,-84.34979110960337,The Wrecking Bar Brewpub
4,The Vortex Bar & Grill,Bar,33.766252122969654,-84.34914845415982,The Wrecking Bar Brewpub
5,Savage Pizza,Pizza Place,33.767304931891445,-84.34910614160398,The Wrecking Bar Brewpub
6,Folk Art Restaurant,American Restaurant,33.7666422,-84.3529643,The Wrecking Bar Brewpub
7,Barnes & Noble,Bookstore,33.757722740735055,-84.3488910562487,The Wrecking Bar Brewpub
8,Victory Sandwich Bar,Sandwich Place,33.76410324085391,-84.35778093816978,The Wrecking Bar Brewpub
9,bartaco Inman Park,Mexican Restaurant,33.7623174,-84.3587589,The Wrecking Bar Brewpub
10,King Of Pops,Dessert Shop,33.76394680389022,-84.3586937194679,The Wrecking Bar Brewpub
11,The Albert,Bar,33.762007812016584,-84.35771554822975,The Wrecking Bar Brewpub
12,Barcelona Wine Bar Inman Park,Wine Bar,33.76279037962673,-84.35892210960702,The Wrecking Bar Brewpub
13,Sotto Sotto,Italian Restaurant,33.76306198669915,-84.3577270571811,The Wrecking Bar Brewpub
14,Atlanta BeltLine Corridor under Freedom Pkwy,Trail,33.764226278306246,-84.35959870297054,The Wrecking Bar Brewpub
15,Manuel's Tavern,Bar,33.77071737096755,-84.35263646182023,The Wrecking Bar Brewpub
16,Freedom Farmer's Market,Farmers Market,33.76822890076432,-84.35529604794229,The Wrecking Bar Brewpub
17,Melrose & McQueen Salon,Salon / Barbershop,33.763688482372,-84.35878337252012,The Wrecking Bar Brewpub
18,Bread  & Butterfly,Restaurant,33.76246580642556,-84.35804544032095,The Wrecking Bar Brewpub
19,Savi Urban Market,Deli / Bodega,33.76232335433332,-84.35789963508273,The Wrecking Bar Brewpub
20,Historic Fourth Ward Skatepark,Skate Park,33.76524355909233,-84.36058044433594,The Wrecking Bar Brewpub
21,Candler Park,Park,33.76579443261052,-84.33856508522841,The Wrecking Bar Brewpub
22,Freedom Park Trail at the Atlanta BeltLine,Trail,33.764124782578016,-84.35937792997717,The Wrecking Bar Brewpub
23,King of Pops,Dessert Shop,33.77096401285264,-84.35244945198343,The Wrecking Bar Brewpub
24,Atlanta BeltLine Corridor under Highland Ave.,Trail,33.761363656237364,-84.36167478561401,The Wrecking Bar Brewpub
25,Atlanta BeltLine Corridor over Ralph McGill,Trail,33.767410876635395,-84.36090230941772,The Wrecking Bar Brewpub
26,X3 Sports Inman Park,Gym,33.76212326753811,-84.3598860937544,The Wrecking Bar Brewpub
27,Two Urban Licks,American Restaurant,33.768566022668296,-84.3613173199822,The Wrecking Bar Brewpub
28,Kevin Rathbun Steak,Steakhouse,33.75927746913573,-84.36405843052691,The Wrecking Bar Brewpub
29,Jeni's Splendid Ice Creams,Ice Cream Shop,33.75693851095908,-84.36401051540268,The Wrecking Bar Brewpub
30,Krog Street Market,Market,33.75688730632316,-84.36397272113516,The Wrecking Bar Brewpub
31,Lloyd’s Bar And Grill,Bar,33.75492003666916,-84.35765009300509,The Wrecking Bar Brewpub
32,Julianna's Coffee & Crepes,Dessert Shop,33.758084289631064,-84.3623382773455,The Wrecking Bar Brewpub
33,Hop City,Beer Store,33.75690720154438,-84.36394283775098,The Wrecking Bar Brewpub
34,Ladybird Grove & Mess Hall,American Restaurant,33.75968473532744,-84.36417242003067,The Wrecking Bar Brewpub
35,Queen of Cream,Ice Cream Shop,33.761307922333,-84.3645763416537,The Wrecking Bar Brewpub
36,Fellini's Pizza,Pizza Place,33.77365351625769,-84.35759556524337,The Wrecking Bar Brewpub
37,Atlanta BeltLine Corridor at Irwin St.,Trail,33.757538,-84.364893,The Wrecking Bar Brewpub
38,Historic Fourth Ward Park,Park,33.768890636040695,-84.36489187322505,The Wrecking Bar Brewpub
39,Superica,Mexican Restaurant,33.757002824465374,-84.36429914497475,The Wrecking Bar Brewpub
40,Highland Bakery,Bakery,33.76132139326744,-84.36610878714136,The Wrecking Bar Brewpub
41,Revolution Doughnuts & Coffee,Donut Shop,33.75474045197202,-84.36302537281492,The Wrecking Bar Brewpub
42,BoccaLupo,Italian Restaurant,33.75476842413674,-84.36297937543588,The Wrecking Bar Brewpub
43,Atlanta BeltLine Corridor over North Ave,Trail,33.77113092564671,-84.36393869262683,The Wrecking Bar Brewpub
44,Surin of Thailand,Thai Restaurant,33.776578243972246,-84.3525681718616,The Wrecking Bar Brewpub
45,Rathbun's,American Restaurant,33.756199632886656,-84.36466225247554,The Wrecking Bar Brewpub
46,Candler Park Market,Miscellaneous Shop,33.764944498584654,-84.33357064846263,The Wrecking Bar Brewpub
47,The Flying Biscuit Cafe,Breakfast Spot,33.7648084960506,-84.33324671916453,The Wrecking Bar Brewpub
48,Ponce City Market,Market,33.77247843683812,-84.36583134848193,The Wrecking Bar Brewpub
49,Home Grown,Southern / Soul Food Restaurant,33.74674699478201,-84.35594830537276,The Wrecking Bar Brewpub
50,Atlanta BeltLine Corridor over Ponce de Leon,Trail,33.773067987113926,-84.36456331004078,The Wrecking Bar Brewpub
51,Atlanta BeltLine - Midtown,Trail,33.7752680174787,-84.36518963203,The Wrecking Bar Brewpub
52,LottaFrutta,Café,33.755894283787306,-84.3680533814202,The Wrecking Bar Brewpub
53,Paris on Ponce,Antique Shop,33.77385462330418,-84.3645036191711,The Wrecking Bar Brewpub
54,The Mercury,Restaurant,33.77239191444568,-84.36600496322939,The Wrecking Bar Brewpub
55,Dancing Goats Coffee Bar,Coffee Shop,33.77138519612945,-84.36750944597692,The Wrecking Bar Brewpub
56,The Book House Pub,Pub,33.773989955367,-84.3629651669624,The Wrecking Bar Brewpub
57,Whole Foods Market,Grocery Store,33.7750564038243,-84.36608201998715,The Wrecking Bar Brewpub
58,Dr Martin Luther King Jr National Historic Site,Historic Site,33.756366678604145,-84.37321315235009,The Wrecking Bar Brewpub
59,Murphy's,American Restaurant,33.78232735951359,-84.3546043837499,The Wrecking Bar Brewpub
60,La Tavola Trattoria,Italian Restaurant,33.78237367769458,-84.35478663728944,The Wrecking Bar Brewpub
61,Jackson Street Bridge,Bridge,33.76018404175979,-84.37430530786514,The Wrecking Bar Brewpub
62,Callanwolde Fine Arts Center,Art Gallery,33.78187466445364,-84.34517552351906,The Wrecking Bar Brewpub
63,Condesa Coffee,Coffee Shop,33.759864212583594,-84.37207594652617,The Wrecking Bar Brewpub
64,Martin Luther King Jr. Birth Home,History Museum,33.755444862044676,-84.37121295155207,The Wrecking Bar Brewpub
65,Agave,Mexican Restaurant,33.74796812240394,-84.36802015846912,The Wrecking Bar Brewpub
